"uri";"sigla";"apelido";"nome";"nomePublicacao";"codTipoOrgao";"tipoOrgao";"dataInicio";"dataInstalacao";"dataFim";"dataFimOriginal";"codSituacao";"descricaoSituacao";"casa";"sala";"urlWebsite"
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525321";"PEC08995";"PEC 089/95- PROPORCIONALIDADE VEREADORES/POPULAÇÃO";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição nº 89, de 1995, que ""dá nova redação ao inciso IV do artigo 29 da Constituição Federal"" (TRE fixará o número de vereadores proporcional à população).";"COMISSÃO ESPECIAL - PEC 089/95- PROPORCIONALIDADE VEREADORES/POPULAÇÃO";"3";"Comissão Especial";"1999-04-30T00:00:00";"1999-06-09T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Serv. Comissões Especiais, Anexo II, Sala 168-A";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525322";"PEC37496";"PEC 374/96 - MINISTÉRIO PÚBLICO DA UNIÃO";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição nº 374, de 1996,  que ""dá nova redação à alínea ""e"" do inciso II do § 5º do artigo 128 da Constituição Federal"".";"COMISSÃO ESPECIAL - PEC 374/96 - MINISTÉRIO PÚBLICO DA UNIÃO";"3";"Comissão Especial";"1999-04-30T00:00:00";"1999-05-18T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Serv. de Comissões Especiais, Anexo II";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525323";"CESISFIN";"SISTEMA FINANCEIRO NACIONAL";"Comissão Especial destinada  a apreciar  todos os projetos de lei em trâmite nesta Casa, especialmente os contantes no Anexo Único do Ato de Criação, relativos à regulamentação do Sistema Financeiro Nacional, conforme previsto no artigo 192, da Constituição Federal.";"Comissão Especial sobre o Sistema Financeiro Nacional";"3";"Comissão Especial";"1999-05-05T00:00:00";"1999-05-12T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Serv. de Comissões Especiais, Anexo II, Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525324";"PEC61898";"PEC 618/98 - PATRIMÔNIO GENÉTICO";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda Constitucional nº 618, de 1998 que ""Acresce inciso ao art. 20 da Constituição Federal""   (Inclui entre os bens da União o PATRIMÔNIO GENÉTICO)";"COMISSÃO ESPECIAL - PEC 618/98 - PATRIMÔNIO GENÉTICO";"3";"Comissão Especial";"1999-05-07T00:00:00";"2000-05-09T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525333";"PEC15195";"PEC 151/95 - SEGURANÇA PÚBLICA";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição nº 151, de 1995, que ""altera a redação do inciso II do art. 37 e do parágrafo 7º do art. 144 da Constituição Federal"", e apensada. (Segurança Pública)";"COMISSÃO ESPECIAL - PEC 151/95 - SEGURANÇA PÚBLICA";"3";"Comissão Especial";"1999-03-17T00:00:00";"1999-09-22T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Serv. Comissões Especiais, Anexo II, Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525335";"PEC29495";"PEC 294/95  - BATALHÃO SUEZ";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição, nº 294, de 1995, que ""dá nova redação ao parágrafo 1º do art. 54 do Ato das Disposições Constitucionais Transitórias"" - Batalhão Suez";"COMISSÃO ESPECIAL - PEC 294/95  - BATALHÃO SUEZ";"3";"Comissão Especial";"1999-06-16T00:00:00";"1999-12-08T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Serviço de Comissões Especiais, Anexo II, S/ 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525338";"PEC63999";"PEC 639/99 - PROIBE REELEIÇÃO - INELEGIBILIDADE";"Comissão Especial destinada a apreciar e  proferir parecer à Proposta de Emenda à Constituição nº 639, de 1999, que ""dá nova redação ao § 5º do art. 14 da Constituição Federal""  e à   Proposta de Emenda à Constituição nº 04, de 1999, que ""dá nova redação ao § 5º do art. 14 da Constituição Federal, restabelecendo a inelegibilidade para os mesmos cargos, no período subseqüente, do Presidente da República, dos Governadores de Estado e do Distrito Federal, dos Prefeitos e de quem os houver sucedido ou substituído nos seis meses anteriores ao pleito"", apensada àquela. (INELEGIBILIDADE)";"COMISSÃO ESPECIAL - PEC 639/99 - PROIBE REELEIÇÃO - INELEGIBILIDADE";"3";"Comissão Especial";"1999-06-22T00:00:00";"1999-11-10T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Pavimento Superior -  Sala 168-A";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525344";"PL482898";"PL 4828/98 - PROD., COM. E FISCALIZAÇÃO SEMENTES";"Comissão Especial destinada a analisar e proferir ao Projeto de Lei nº 4828, de 1998, que ""dispõe sobre a produção, o comércio e a fiscalização de sementes, e dá outras providências"".";"COMISSÃO ESPECIAL - PL 4828/98 - PROD., COM. E FISCALIZAÇÃO SEMENTES";"3";"Comissão Especial";"1999-08-31T00:00:00";"2001-11-22T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Pavimento Superior, Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525345";"PL290597";"PL 2905/97 -ALIMENTOS GENETICAMENTE MODIFICADOS";"Comissão Especial destinada a analisar e proferir parecer ao Projeto de Lei nº 2905, de 1997, que ""impõe condições para a comercialização de alimentos geneticamente modificados"".";"COMISSÃO ESPECIAL - PL 2905/97 -ALIMENTOS GENETICAMENTE MODIFICADOS";"3";"Comissão Especial";"1999-08-31T00:00:00";"2001-05-24T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II , Pavimento Superior, Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525348";"PL218696";"PL 2186/96 - ASBESTO/AMIANTO";"Comissão Especial destinada a  proferir parecer ao Projeto de Lei 2186, de 1996,   que ""dispõe sobre a substituição progressiva da produção e da comercialização de produtos que contenham asbesto/amianto e dá outras providências""";"COMISSÃO ESPECIAL - PL 2186/96 - ASBESTO/AMIANTO";"3";"Comissão Especial";"1999-09-20T00:00:00";"2000-05-31T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525349";"PL148399";"PL 1483/99 - FATURA/ASSINATURA/COMERCIO ELETRÔNICO";"Comissão Especial destinada a  proferir parecer ao Projeto de Lei 1483, de 1999, que ""institui a fatura eletrônica e a assinatura digital nas transações de comércio eletrônico""";"COMISSÃO ESPECIAL - PL 1483/99 - FATURA/ASSINATURA/COMERCIO ELETRÔNICO";"3";"Comissão Especial";"1999-09-20T00:00:00";"2000-05-18T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Pavimento Superior, Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525350";"CPIMEDIC";"CPI - MEDICAMENTOS";"Comissão Parlamentar de Inquérito destinada a investigar os reajustes de preços e a falsificação de medicamentos, materiais hospitalares e insumos de laboratórios.";"CPI - MEDICAMENTOS";"4";"Comissão Parlamentar de Inquérito";"1999-09-16T00:00:00";"1999-11-17T00:00:00";"2000-05-30T00:00:00";"";"";"";"Câmara dos Deputados";"Serviço de CPI, Anexo II, Sala 151-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525351";"PEC07699";"PEC 076/99 - RECURSOS CIÊNCIA E TECNOLOGIA";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição, nº 76-A, de 1999, que ""inclui artigo no Ato das Disposições Constitucionais Transitórias"" - recursos da ciência e tecnologia para as Regiões Norte, Nordeste e Centro-Oeste.";"COMISSÃO ESPECIAL - PEC 076/99 - RECURSOS CIÊNCIA E TECNOLOGIA";"3";"Comissão Especial";"1999-09-23T00:00:00";"2000-10-18T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II - Pavimento Superior - Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525360";"PEC00399";"PEC 003/99 - MANDATO ELETIVO";"Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição, nº 3-A, de 1999, que ""altera os arts. 27, 28, 29, 44 e 82 da Constituição Federal, e introduz disposições transitórias, de forma a fazer coincidir os mandatos eletivos que menciona e atribuir-lhes novo período de duração"" e apensadas.";"Comissão Especial sobre Mandato Eletivo (PEC 003/99)";"3";"Comissão Especial";"2003-10-23T00:00:00";"2004-03-03T00:00:00";"2007-01-31T00:00:00";"";"7";"Extinta";"Câmara dos Deputados";"Anexo II Pavimento Superior s/170-A";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525361";"PEC13799";"PEC 137/99 - SUBTETO";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição 137, de 1999, que ""estabelece limite para remuneração, subsídio, provento ou pensão, aplicável aos três Poderes Públicos  e ao Ministério Público"". (Subteto)";"COMISSÃO ESPECIAL - PEC 137/99 - SUBTETO";"3";"Comissão Especial";"1999-11-04T00:00:00";"1999-11-17T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Serviço de Comissões Especiais, Anexo II, s/ 168-A";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525363";"PEC13699";"PEC 136/99 - INATIVOS";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição nº 136, de 1999, que ""dispõe sobre a contribuição para manutenção do regime de previdência dos servidores públicos, dos militares da União e dos militares dos Estados, do Distrito Federal e dos Territórios""";"COMISSÃO ESPECIAL - PEC 136/99 - INATIVOS";"3";"Comissão Especial";"1999-11-12T00:00:00";"1999-11-18T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Serviço de Comissões Especiais, Anexo II, s/ 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525371";"PEC09899";"PEC 098/99 - ATRIBUIÇÕES VICE-PREFEITO";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição nº 98, de 1999, que ""altera o art. 30 para acrescentar inciso conferindo competência ao Município para determinar atribuições de Vice-Prefeito"".";"COMISSÃO ESPECIAL - PEC 098/99 - ATRIBUIÇÕES VICE-PREFEITO";"3";"Comissão Especial";"2000-02-23T00:00:00";"2000-06-07T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Pavimento Superior , Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525375";"CPIMATER";"CPI - MORTALIDADE MATERNA";"Comissão Parlamentar de Inquérito destinada  a investigar a incidência de mortalidade materna no Brasil.";"CPI - MORTALIDADE MATERNA";"4";"Comissão Parlamentar de Inquérito";"2000-03-14T00:00:00";"2000-04-27T00:00:00";"2001-08-08T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Sala 151 - B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525376";"CPIFINOR";"CPI - RECURSOS DO FINOR";"Comissão Parlamentar de Inquérito destinada a investigar a aplicação irregular de recursos do Fundo de Investimento do Nordeste - FINOR";"CPI - RECURSOS DO FINOR";"4";"Comissão Parlamentar de Inquérito";"2000-03-14T00:00:00";"2000-04-18T00:00:00";"2001-05-15T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Sala 151- B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525377";"CPIAMAZO";"CPI - OCUPAÇÃO DE TERRAS NA AMAZÔNIA";"Comissão Parlamentar de Inquérito destinada a investigar a ocupação de terras públicas na Região Amazônica.";"CPI - OCUPAÇÃO DE TERRAS NA AMAZÔNIA";"4";"Comissão Parlamentar de Inquérito";"2000-03-14T00:00:00";"2000-04-25T00:00:00";"2001-08-29T00:00:00";"";"";"";"Câmara dos Deputados";"Serviço de CPI, Anexo II , Sala 151-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525387";"PL276300";"PL 2763/00 - POLÍTICA NACIONAL SANEAMENTO";"Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 2763, de 2000, que ""dispõe sobre a Política Nacional de Saneamento, seus instrumentos e dá outras providências""";"COMISSÃO ESPECIAL - PL 2763/00 - POLÍTICA NACIONAL SANEAMENTO";"3";"Comissão Especial";"2000-05-11T00:00:00";"2001-03-20T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Pavimento Superior, sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525407";"PL319800";"PL 3198/00 - ESTATUTO DA IGUALDADE RACIAL";"Comissão Especial destinada a apreciar e proferir parecer ao Projeto de Lei nº 3198, de 2000,  que ""institui o Estatuto da Igualdade Racial, em defesa dos que sofrem preconceito ou discriminação em função de sua etnia, raça e/ou cor, e dá outras providências"".";"COMISSÃO ESPECIAL - PL 3198/00 - ESTATUTO DA IGUALDADE RACIAL";"3";"Comissão Especial";"2000-08-14T00:00:00";"2001-09-11T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Pavimento Superior, Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525409";"CPINIKE";"CPI - CBF/NIKE";"Comissão Parlamentar de Inquérito destinada a apurar a regularidade do contrato celebrado entre a CBF e a Nike.";"CPI - CBF/NIKE";"4";"Comissão Parlamentar de Inquérito";"2000-10-04T00:00:00";"2000-10-17T00:00:00";"2001-06-13T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II - Sala 151 - B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525412";"PEC28100";"PEC 281/00 - NOMEAÇÃO CARGO MINISTRO TCU";"Comissão Especial destinada a apreciar e  proferir parecer à Proposta de Emenda à Constituição nº 281-A, de 2000, que ""dá nova redação ao inciso I do § 1º do art. 73 da Constituição Federal"" (altera critério de nomeação de ministro do TCU)";"COMISSÃO ESPECIAL - PEC 281/00 - NOMEAÇÃO CARGO MINISTRO TCU";"3";"Comissão Especial";"2000-11-09T00:00:00";"2000-11-29T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Pavimento Superior, Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525426";"CPIOBRAS";"CPI - Obras Inacabadas";"Comissão Parlamentar de Inquérito destinada a ""investigar as possíveis irregularidades atentatórias aos Princípios Constitucionais da legalidade, da moralidade administrativa e da economicidade, nas obras iniciadas e não concluídas e nos bens imóveis que não estão sendo utilizados, ou utilizados inadequadamente, pela Administração Federal"".";"CPI das Obras Inacabadas";"4";"Comissão Parlamentar de Inquérito";"2001-04-02T00:00:00";"2001-05-16T00:00:00";"2001-11-08T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Sala 151-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525428";"PEC05399";"PEC 053/99 - SISTEMA FINANCEIRO";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição nº 53, de 1999,  que ""altera o inciso V do art. 163 e o art. 192 da Constituição Federal, e o caput do art. 52 do Ato das Disposições Constitucionais Transitórias"" (Sistema Financeiro)";"COMISSÃO ESPECIAL - PEC 053/99 - SISTEMA FINANCEIRO";"3";"Comissão Especial";"2001-04-05T00:00:00";"2001-05-17T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Serv. Comissões Especiais, Anexo II,  sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525429";"PLP16700";"PLP 167/00 - ESTATUTO DA TERRA";"Comissão Especial destinada a apreciar e proferir parecer ao Projeto de Lei Complementar nº 167, de 2000, que ""Institui o Novo Estatuto da Terra, que dispõe sobre a política fundiária e agrícola, e dá outras providências""";"COMISSÃO ESPECIAL - PLP 167/00 - ESTATUTO DA TERRA";"3";"Comissão Especial";"2001-04-17T00:00:00";"2001-05-16T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Pavimento Superior, Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525435";"CPIBANES";"CPI - BANESPA";"Comissão Parlamentar de Inquérito destinada a ""investigar várias  irregularidades praticadas durante a vigência do Regime de Administração Especial Temporária (RAET) no BANESPA - Banco do Estado de São Paulo S.A. "".";"CPI - BANESPA";"4";"Comissão Parlamentar de Inquérito";"2001-06-20T00:00:00";"2001-08-22T00:00:00";"2002-06-11T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II sala 151-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525436";"CPISIVAM";"CPI - SISTEMA DE VIGILÂNICA DA AMAZÔNIA - SIVAM";"Comissão Parlamentar de Inquérito destinada ""apurar as atividades, relações e envolvimento do Sr. José Afonso Assumpção e do Embaixador Júlio César Gomes dos Santos no exercício de advocacia administrativa, tráfico de influências, oferecimento de propinas (corrupção ativa) e especialmente todas as denúncias referentes ao Projeto SIVAM - Sistema de Vigilância da Amazônia.";"CPI - SISTEMA DE VIGILÂNICA DA AMAZÔNIA - SIVAM";"4";"Comissão Parlamentar de Inquérito";"2001-06-20T00:00:00";"2001-08-22T00:00:00";"2002-06-04T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Sala 151-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525437";"PEC05799";"PEC 057/99 - FUNDO NAC DESENVOLVIMENTO SEMI-ÁRIDO";"Comissão Especial destinada a apreciar e  proferir parecer  à Proposta de Emenda à Constituição nº 57-A, de 1999, que "" altera o art. 159 para instituir o Fundo Nacional de Desenvolvimento do Semi-Árido e prevê suas fontes de recursos"".";"COMISSÃO ESPECIAL - PEC 057/99 - FUNDO NAC DESENVOLVIMENTO SEMI-ÁRIDO";"3";"Comissão Especial";"2001-06-20T00:00:00";"2001-08-21T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo I - Pavimento Superior s/ 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525441";"PEC59898";"PEC 598/98 - IDADE MINIMA CARGO ELETIVO";"Comissão Especial destinada a apreciar e proferir parecer à Proposta de Emenda à Constituição nº 598-A, de 1998,  que ""altera a redação das letras ""a"", ""b"", ""c"" e ""d"" do inciso VI do § 3º do art. 14 da Constituição Federal"" (idade mínima para cargo eletivo)";"COMISSÃO ESPECIAL - PEC 598/98 - IDADE MINIMA CARGO ELETIVO";"3";"Comissão Especial";"2001-08-22T00:00:00";"2001-10-23T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Pavimento Superior, Sala 165-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525444";"CPIPROER";"CPI - PROER";"Comissão  Parlamentar de Inquérito destinada a "" investigar as relaçoes do Banco Central do Brasil com o sistema financeiro privado"" - PROER.";"CPI - PROER";"4";"Comissão Parlamentar de Inquérito";"2001-09-03T00:00:00";"2001-09-13T00:00:00";"2002-04-16T00:00:00";"";"";"";"Câmara dos Deputados";"Anexo II, Sala 151-B";""
"https://dadosabertos.camara.leg.br/api/v2/orgaos/525453";"PEC57598";"PEC 575/98 - ILHAS OCEÂNICAS";"Comissão Especial destinada a apreciar e  proferir parecer à Proposta de Emenda à Constituição nº 575-A, de 1998, que ""altera o inciso IV, do art. 20, da Constituição Federal"" (excluindo dos bens da União ou dos Estados as ilhas oceânicas e costeiras que integram o território de município).";"COMISSÃO ESPECIAL - PEC 575/98 - ILHAS OCEÂNICAS";"3";"Comissão Especial";"2001-09-26T00:00:00";"2002-06-04T00:00:00";"2003-01-31T00:00:00";"";"";"";"Câmara dos Deputados";"Serv. Comissões Especiais, Anexo II, sala 165-B";""
